ID,SMILES,Activities,Core,Core_MolSHAP,R1,R1_MolSHAP,R2,R2_MolSHAP,R3,R3_MolSHAP,R4,R4_MolSHAP,R5,R5_MolSHAP
652,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2COC,6.5670166015625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,COC[*:1],0.14268383889828082,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
653,CCN1C(=O)C(NC(=O)c2cccc(C3CC3)c2)C(c2ccc(F)cc2Br)c2c(CNC(=O)OC)nn(-c3ccccc3)c21,7.26373291015625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,COC(=O)NC[*:3],0.48751364813910564,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
654,CN1CCN(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)cc2)C(NC(=O)c2cccc(C(F)(F)F)c2)C(=O)N3C2CC2)CC1,7.1495361328125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CN1CCN(C[*:3])CC1,0.5518424658127772,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
655,Nc1nnnn1Cc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(Br)c1)C(=O)N2C1CC1,7.176116943359375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,Nc1nnnn1C[*:3],0.43053847889841323,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
656,CCCn1nc(C)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(C)c1)C2c1cnsc1,6.7406005859375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,C[*:3],0.1045958295280549,c1nscc1[*:4],0.0,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
657,Cc1cccc(-n2nc(CN3CCOCC3)c3c2N(CCO)C(=O)C(NC(=O)c2cccc(C4CC4)c2)C3c2ccc(F)cc2)c1,6.539154052734375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,Cc1cccc([*:2])c1,-0.35127149518330875,C1CN(C[*:3])CCO1,0.45220722386866424,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
658,Cc1cccc(C(=O)NC2C(=O)N(C3CC3)c3c(c(CN4CCC(C)CC4)nn3-c3ccccc3)C2c2ccc(F)c([N+](=O)[O-])c2)c1,7.0861968994140625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
659,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2Br)c2c(CNC(C)=O)nn(-c3ccccc3)c21,7.3878326416015625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC(=O)NC[*:3],0.6043846318751201,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
660,O=C(NC1C(=O)N(CCF)c2c(c(CN3CCOCC3)nn2-c2ccccc2)C1c1ccc(F)cc1F)c1cccc(Br)c1,7.091644287109375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,FCC[*:1],0.18428222128430244,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCO1,0.45220722386866424,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
661,CCN1C(=O)C(NC(=O)c2cccc(Br)c2)C(c2ccc(F)cc2)c2c(CN3CCC(C)CC3)nn(-c3ccccc3)c21,6.9826507568359375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
662,CCN1C(=O)C(NC(=O)c2cccc(OC)c2)C(c2ccc(F)cc2)c2c(C)nn(-c3ccccc3C)c21,6.0692291259765625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,Cc1ccccc1[*:2],-0.2335118083953857,C[*:3],0.1045958295280549,Fc1ccc([*:4])cc1,0.3996398401260376,COc1cccc(C(=O)[*:5])c1,1.494316836370938
663,O=C(NC1C(=O)N(CCO)c2c(c(CN3CCCC3)nn2-c2ccccc2)C1c1ccc(F)cc1Br)c1cccc(C(F)(F)F)c1,7.48931884765625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
664,CNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1Br)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2C,7.807342529296875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,CNC[*:3],0.4373557785410939,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
665,CCCn1nc(CN2CCN(C)CC2)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(C3CC3)c1)C2c1ccc(F)cc1Br,7.6171875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,CN1CCN(C[*:3])CC1,0.5518424658127772,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
666,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(C3CC3)c1)C(=O)N2CC,7.371673583984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
667,COCN1C(=O)C(NC(=O)c2cccc(Br)c2)C(c2ccc(F)c([N+](=O)[O-])c2)c2c(CN3CCNCC3)nn(-c3ccccc3)c21,7.0383758544921875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,COC[*:1],0.14268383889828082,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCN1,0.43832600675983185,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
668,O=C(NC1C(=O)N(C2CCC2)c2c(c(CN3CCNCC3)nn2-c2ccccc2)C1c1ccc(F)cc1F)c1cccc(C(F)(F)F)c1,7.058624267578125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC([*:1])C1,-0.09443451196719439,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCN1,0.43832600675983185,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
669,CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1Br)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CCO,7.67254638671875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,CC(=O)NC[*:3],0.6043846318751201,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
670,CC(C)(C)OC(=O)NCCCNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2C1CCC1,7.0465240478515625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC([*:1])C1,-0.09443451196719439,c1ccc([*:2])cc1,0.019977828343709394,CC(C)(C)OC(=O)NCCCNC[*:3],0.3854152655895842,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
671,C=CC(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CC,7.0665130615234375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
672,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)nc2)c2c(CN)nn(-c3ccccc3)c21,6.833251953125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,NC[*:3],0.34936037416811316,Fc1ccc([*:4])cn1,0.36720070203145344,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
673,CC(C)c1cccc(C(=O)NC2C(=O)N(CCO)c3c(c(CN4CCCC4)nn3-c3ccccc3)C2c2ccc(F)cc2F)c1,7.539398193359375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])c(F)c1,0.7599406083424884,CC(C)c1cccc(C(=O)[*:5])c1,1.5884675647901454
674,C=CC(=O)NCc1nn(CCC)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1ccccc1)C(=O)N2CCO,7.974578857421875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,C=CC(=O)NC[*:3],0.5052568247288832,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1ccccc1)[*:5],1.6844608058100163
675,CCCn1nc(C2CCNCC2)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2c1cnsc1,7.367218017578125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,C1CC([*:3])CCN1,0.5919129195036711,c1nscc1[*:4],0.0,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
676,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2)c2c(CNCC(F)(F)F)nn(-c3ccccc3)c21,6.7959747314453125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,FC(F)(F)CNC[*:3],0.5656923458899981,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
677,CN(C)Cc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CCF,6.454742431640625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,FCC[*:1],0.18428222128430244,c1ccc([*:2])cc1,0.019977828343709394,CN(C)C[*:3],0.4559959882571374,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
678,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2F)c2c(CN3CCCCC3)nn(-c3ccccc3)c21,7.364959716796875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])CC1,0.5284783751876266,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
679,O=C(NC1C(=O)N(C2CC2)c2c(c(CN3CCCCC3)nn2-c2ccccc2)C1c1ccc(F)cc1Br)c1cccc(Br)c1,7.6114501953125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])CC1,0.5284783751876266,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
680,Cc1cccc(C(=O)NC2C(=O)N(CCO)c3c(c(C4CCNCC4)nn3-c3ccccc3)C2c2ccc(F)cc2F)c1,7.721435546875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,C1CC([*:3])CCN1,0.5919129195036711,Fc1ccc([*:4])c(F)c1,0.7599406083424884,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
681,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2F)c2c(CNCCNC(=O)OC(C)(C)C)nn(-c3ccccc3)c21,7.2626190185546875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC(C)(C)OC(=O)NCCNC[*:3],0.37297640527997705,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
682,CCCn1nc(CNC(C)=O)c2c1N(CCO)C(=O)C(NC(=O)c1cccc(C(F)(F)F)c1)C2c1ccc(F)cc1Br,7.78466796875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,CCC[*:2],0.0,CC(=O)NC[*:3],0.6043846318751201,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
683,CN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2Br)c2c(CN3CCNCC3)nn(-c3ccccc3)c21,7.797119140625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,C1CN(C[*:3])CCN1,0.43832600675983185,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
684,CCN1C(=O)C(NC(=O)c2cccc(Br)c2)C(c2ccc(F)cc2F)c2c(CN3CCC(C)CC3)nn(-c3ccccc3)c21,7.236602783203125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
685,CNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(Br)c1)C(=O)N2CCO,8.001708984375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,CNC[*:3],0.4373557785410939,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
686,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)nc2)c2c(CN3CCC(C)CC3)nn(-c3nccs3)c21,6.4058685302734375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1csc([*:2])n1,-0.872817506154378,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])cn1,0.36720070203145344,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
687,CCCn1nc(CNC)c2c1N(C1CC1)C(=O)C(NC(=O)c1cccc(-c3ccccc3)c1)C2c1ccc(F)cc1Br,7.477294921875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,CCC[*:2],0.0,CNC[*:3],0.4373557785410939,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(-c2ccccc2)c1)[*:5],1.74227991518767
688,CCn1c(=O)c(NC(=O)c2cccc(C(F)(F)F)c2)c(-c2ccc(F)cc2Br)c2c(CN3CCC(C)CC3)nn(-c3ccccc3)c21,6.900299072265625,O=c1c(N[*:5])c([*:4])c2c([*:3])nn([*:2])c2n1[*:1],-0.7441210013071702,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
689,CCCn1nc(CN(C)C)c2c1N(CC)C(=O)C(NC(=O)c1cccc(Oc3ccccc3)c1)C2c1ccc(F)c([N+](=O)[O-])c1,7.045806884765625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,CCC[*:2],0.0,CN(C)C[*:3],0.4559959882571374,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(Oc2ccccc2)c1)[*:5],1.8501650851705804
690,Nc1nnn(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)cc2Br)C(NC(=O)c2cccc(C(F)(F)F)c2)C(=O)N3CCO)n1,7.351104736328125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,Nc1nnn(C[*:3])n1,0.4665671690010727,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
691,CCN1C(=O)C(NC(=O)c2cccc(C3CC3)c2)C(c2ccc(F)cc2F)c2c(CN3CCCC3)nn(-c3ccccc3)c21,7.3700103759765625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
692,Cc1cccc(C(=O)NC2C(=O)N(C3CC3)c3c(c(CN4CCCC4)nn3-c3ccccc3)C2c2ccc(F)cc2Br)c1,7.457977294921875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
693,CC(C)(C)OC(=O)NCCNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(Br)c1)C(=O)N2C1CCC1,7.06646728515625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC([*:1])C1,-0.09443451196719439,c1ccc([*:2])cc1,0.019977828343709394,CC(C)(C)OC(=O)NCCNC[*:3],0.37297640527997705,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(Br)c1)[*:5],1.8003257226252902
694,CCN1C(=O)C(NC(=O)c2cccc(C)c2)C(c2ccc(F)cc2F)c2c(CNC(=O)OC)nn(-c3ccccc3)c21,7.213409423828125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,COC(=O)NC[*:3],0.48751364813910564,Fc1ccc([*:4])c(F)c1,0.7599406083424884,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
695,C=CS(=O)(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C3CC3)c1)C(=O)N2C,7.383270263671875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C[*:1],0.1757170738318027,c1ccc([*:2])cc1,0.019977828343709394,C=CS(=O)(=O)NC[*:3],0.5295878422113109,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
696,CCN1C(=O)C(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)C(c2ccc(F)c([N+](=O)[O-])c2)c2c(CN3CCCC3)nn(-c3ccccc3)c21,7.0172119140625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C1CCN(C[*:3])C1,0.535487045476466,O=[N+]([O-])c1cc([*:4])ccc1F,0.5691048526763915,O=C(c1cccc(S(F)(F)(F)(F)F)c1)[*:5],1.737995309299893
697,CCN1C(=O)C(NC(=O)c2cccc(C)c2)C(c2ccc(F)cc2)c2c(CN(C)C)nn(-c3ccccc3)c21,6.958648681640625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CN(C)C[*:3],0.4559959882571374,Fc1ccc([*:4])cc1,0.3996398401260376,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
698,CN1CCN(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)cc2)C(NC(=O)c2cccc(C(F)(F)F)c2)C(=O)N3C2CCC2)CC1,6.8276214599609375,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC([*:1])C1,-0.09443451196719439,c1ccc([*:2])cc1,0.019977828343709394,CN1CCN(C[*:3])CC1,0.5518424658127772,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
699,CNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1F)C(NC(=O)c1cccc(C)c1)C(=O)N2C1CC1,7.48150634765625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CNC[*:3],0.4373557785410939,Fc1ccc([*:4])c(F)c1,0.7599406083424884,Cc1cccc(C(=O)[*:5])c1,1.6879811631308665
700,CNCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1Br)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2C1CC1,7.56866455078125,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CNC[*:3],0.4373557785410939,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
701,C=CS(=O)(=O)NCc1nn(-c2ccccc2)c2c1C(c1ccc(F)cc1)C(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)N2CC,7.1549072265625,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,C=CS(=O)(=O)NC[*:3],0.5295878422113109,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
702,O=C(NC1C(=O)N(CCO)c2c(c(C3CCNCC3)nn2-c2ccccc2)C1c1ccc(F)cc1Br)c1csc(C(F)(F)F)n1,7.49139404296875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,OCC[*:1],0.6396529381091778,c1ccc([*:2])cc1,0.019977828343709394,C1CC([*:3])CCN1,0.5919129195036711,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1csc(C(F)(F)F)n1)[*:5],1.549443531036377
703,CC1CCN(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)cc2)C(NC(=O)c2cccc(C(F)(F)F)c2)C(=O)N3C2CC2)CC1,7.0885467529296875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CC1CCN(C[*:3])CC1,0.6098970884158287,Fc1ccc([*:4])cc1,0.3996398401260376,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
704,CN1CCN(Cc2nn(-c3ccccc3)c3c2C(c2ccc(F)cc2F)C(NC(=O)c2cccc(C4CC4)c2)C(=O)N3C2CC2)CC1,7.61981201171875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,C1CC1[*:1],0.23394702455532615,c1ccc([*:2])cc1,0.019977828343709394,CN1CCN(C[*:3])CC1,0.5518424658127772,Fc1ccc([*:4])c(F)c1,0.7599406083424884,O=C(c1cccc(C2CC2)c1)[*:5],1.6880081176757815
705,CCN1C(=O)C(NC(=O)c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2Br)c2c(CNC(=O)CC(C)C)nn(-c3ccccc3)c21,7.300506591796875,O=C1C(N[*:5])C([*:4])c2c([*:3])nn([*:2])c2N1[*:1],0.0,CC[*:1],0.15043917362045195,c1ccc([*:2])cc1,0.019977828343709394,CC(C)CC(=O)NC[*:3],0.40825153162449945,Fc1ccc([*:4])c(Br)c1,0.8025055789947508,O=C(c1cccc(C(F)(F)F)c1)[*:5],1.8855750825670032
